agent_code ,doc_nbr,cus_id,company_order,package_id,car_id,car_number,post_date
0115,00002D-C2-16-088452,00987,อินทรประกันภัย,INT064,004186,บล538นม,20/1/2016
0115,00002D-C2-16-088454,00987,อินทรประกันภัย,INT065,003307,ถณ6615กท,16/8/2016
0115,00002D-C2-16-088457,00987,อินทรประกันภัย,INT064,004262,ปข6224กท,16/8/2016
0115,00002D-C2-16-088459,00987,อินทรประกันภัย,INT065,003217,ตศ9341กท,10/2/2017
0115,00002D-C2-16-088469,00987,อินทรประกันภัย,none,000023,1กค4722กท,10/2/2017
0115,00002D-C2-16-088474,00987,อินทรประกันภัย,none,000025,1กค6430กท,4/11/2015
0115,00002D-C2-16-088477,00987,อินทรประกันภัย,none,000026,1กค8277กท,23/4/2015
0115,00002D-C2-16-088483,00987,อินทรประกันภัย,INT063,004071,บม4169ฉช,22/4/2016
0115,00002D-C2-16-088490,00987,อินทรประกันภัย,none,004027,บพ6678ลพ,22/4/2016
0115,00002D-C2-16-088492,00987,อาคเนย์ประกันภัย,none,003584,บจ4710นบ,20/4/2017
0115,00002D-C2-16-088494,00987,อินทรประกันภัย,INT064,003689,บต5076ชพ,20/4/2017
0064,00002D-C2-16-088495,03886,MSIG ประกันภัย,none,002796,ฐค6550กท,14/2/2015
0115,00002D-C2-16-088496,00987,อินทรประกันภัย,INT063,004306,ปร6512กท,20/2/2015
0115,00002D-C2-16-088498,00987,อินทรประกันภัย,INT063,004287,ปน8434กท,15/3/2016
0115,00002D-C2-16-088508,00987,อินทรประกันภัย,INT063,004275,ปจ9995กท,23/2/2017
0115,00002D-C2-16-088509,00987,อินทรประกันภัย,INT063,004375,ผก9479นพ,11/3/2016
0115,00002D-C2-16-088513,00987,อินทรประกันภัย,INT065,003411,ถอ9546กท,4/3/2015
0115,00002D-C2-16-088520,00987,ไทยไพบูลย์ประกันภัย,none,003590,บจ6371สค,4/3/2016
0115,00002D-C2-16-088525,00987,อินทรประกันภัย,INT063,004297,ปม9744กท,5/6/2017
0115,00002D-C2-16-088529,00987,อินทรประกันภัย,INT064,003123,ณอ223กท,6/6/2017
0115,00002D-C2-16-088533,00987,อินทรประกันภัย,INT065,002908,ฒถ8678กท,22/1/2018
0115,00002D-C2-16-088537,00987,เอเชียประกันภัย 1950,none,000022,1กค1645กท,22/1/2018
0115,00002D-C2-16-088539,00987,อินทรประกันภัย,none,000028,1กฆ297กท,25/1/2017
0115,00002D-C2-16-088544,00987,อินทรประกันภัย,INT065,003318,ถท4673กท,25/1/2017
0115,00002D-C2-16-088553,00987,อินทรประกันภัย,none,003583,บจ4647พย,17/3/2016
0115,00002D-C2-16-088554,00987,อินทรประกันภัย,none,003588,บจ5692สห,15/3/2016
0115,00002D-C2-16-088556,00987,อินทรประกันภัย,none,003586,บจ5072นฐ,15/8/2015
0115,00002D-C2-16-088561,00987,อินทรประกันภัย,INT063,004513,ผว3810ชม,24/12/2016
0115,00002D-C2-16-088567,00987,อินทรประกันภัย,INT065,003282,ถช5823กท,23/6/2015
0115,00002D-C2-16-088576,00987,อินทรประกันภัย,INT063,004275,ปจ9995กท,26/4/2018
0115,00002D-C2-16-088581,00987,อินทรประกันภัย,INT063,004324,ปอ7971กท,25/5/2017
0115,00002D-C2-16-088586,00987,อินทรประกันภัย,INT065,003370,ถว1186กท,25/5/2017
0115,00002D-C2-16-088592,00987,อินทรประกันภัย,none,000027,1กฆ1096กท,26/4/2016
0115,00002D-C2-16-088598,00987,อินทรประกันภัย,none,000028,1กฆ297กท,11/8/2015
0115,00002D-C2-16-088600,00987,อินทรประกันภัย,INT063,004331,ปฮ9711กท,15/8/2016
0115,00002D-C2-16-088603,00987,อินทรประกันภัย,none,003592,บจ6577อย,20/4/2016
0115,00002D-C2-16-088605,00987,อินทรประกันภัย,none,004025,บพ6369ฉช,23/7/2016
0115,00002D-C2-16-088607,00987,อินทรประกันภัย,none,000757,3ธ5539กท,22/1/2018
0115,00002D-C2-16-088610,00987,อินทรประกันภัย,INT063,004275,ปจ9995กท,26/3/2016
0115,00002D-C2-16-088613,00987,อินทรประกันภัย,none,003589,บจ5832สค,9/5/2016
0115,00002D-C2-16-088617,00987,อินทรประกันภัย,none,004026,บพ6587บร,26/2/2016
0115,00002D-C2-16-088618,00987,อินทรประกันภัย,INT063,004455,ผธ3032ชม,2/3/2018
0115,00002D-C2-16-088619,00987,อินทรประกันภัย,INT065,003875,บน3766นศ,2/3/2017
0115,00002D-C2-16-088622,00987,อาคเนย์ประกันภัย,none,000400,2กช1223กท,9/5/2015
0115,00002D-C2-16-088623,00987,ประกันคุ้มภัย,none,000018,1กก576กท,27/1/2015
0115,00002D-C2-16-088625,00987,อาคเนย์ประกันภัย,none,003584,บจ4710นบ,28/5/2015
0115,00002D-C2-16-088626,00987,อินทรประกันภัย,INT065,004084,บม649นศ,22/6/2015
0115,00002D-C2-16-088627,00987,อินทรประกันภัย,INT065,004045,บพ9601ชพ,24/1/2015
0115,00002D-C2-16-088629,00987,อินทรประกันภัย,none,003586,บจ5072นฐ,7/5/2018
0115,00002D-C2-16-088634,00987,อินทรประกันภัย,none,003591,บจ6523พย,7/5/2018
0115,00002D-C2-16-088636,00987,อินทรประกันภัย,none,000028,1กฆ297กท,14/3/2015
0115,00002D-C2-16-088639,00987,อินทรประกันภัย,INT063,004287,ปน8434กท,14/3/2015
0081,00002D-C2-16-088664,02293,MSIG ประกันภัย,none,004916,วฬ9969กท,5/10/2017
0115,00002D-C2-16-088746,00987,อินทรประกันภัย,INT063,004319,ปว8565กท,16/10/2017
0115,00002D-C2-16-088752,00987,อินทรประกันภัย,none,000019,1กก7267กท,17/10/2017
0115,00002D-C2-16-088758,00987,อาคเนย์ประกันภัย,none,003498,นข3409กส,7/10/2016
0115,00002D-C2-16-088765,00987,อินทรประกันภัย,none,003594,บจ7043สค,16/8/2016
0115,00002D-C2-16-088772,00987,อินทรประกันภัย,INT064,004267,ปง3300กท,12/9/2017
0115,00002D-C2-16-088774,00987,อินทรประกันภัย,INT064,004420,ผจ3985นฐ,10/7/2015
0115,00002D-C2-16-088784,00987,อินทรประกันภัย,INT064,005174,สศ5603กท,22/4/2015
0115,00002D-C2-16-088790,00987,อินทรประกันภัย,INT064,004226,บษ8143นฐ,28/4/2016
0115,00002D-C2-16-088800,00987,อินทรประกันภัย,INT065,004252,ป4893ฉช,22/4/2015
0115,00002D-C2-16-088805,00987,อินทรประกันภัย,INT065,003659,บฉ9248ชน,14/3/2016
0115,00002D-C2-16-088821,00987,อินทรประกันภัย,INT063,004516,ผษ217ชม,20/3/2015
0698,00002D-C2-16-088903,00621,อินทรประกันภัย,INT040,004360,ผก4799นฐ,9/3/2016
0115,00002D-C2-16-088936,00987,ประกันคุ้มภัย,none,000018,1กก576กท,14/3/2016
0115,00002D-C2-16-088941,00987,เอเชียประกันภัย 1950,none,000032,1กง1861นฐ,9/3/2016
0115,00002D-C2-16-088948,00987,อินทรประกันภัย,INT065,003673,บต2926กท,29/4/2015
0115,00002D-C2-16-088953,00987,อาคเนย์ประกันภัย,none,003584,บจ4710นบ,9/5/2017
0115,00002D-C2-16-089013,00987,อินทรประกันภัย,none,000021,1กค1534กท,2/6/2016
0115,00002D-C2-16-089041,00987,อินทรประกันภัย,none,000401,2กช3366กท,28/4/2016
0115,00002D-C2-16-089048,00987,อินทรประกันภัย,none,003586,บจ5072นฐ,28/4/2016
0115,00002D-C2-16-089064,00987,อินทรประกันภัย,INT063,004802,ลล45กท,7/5/2015
0115,00002D-C2-16-089065,00987,อินทรประกันภัย,INT065,004280,ปธ2856กท,18/5/2015
0001,00002D-C2-16-089564,01610,อินทรประกันภัย,none,003746,บท3359ปน,19/5/2015
0512,00002D-C2-16-089799,02786,อินทรประกันภัย,none,000484,2กศ9903กท,28/4/2016
0512,00002D-C2-16-089816,01926,ไทยไพบูลย์ประกันภัย,THP007,003428,ทร431กท,28/4/2016
0116,00002D-C2-16-089817,02450,อินทรประกันภัย,none,001318,กค1154ศก,16/5/2017
0116,00002D-C2-16-089830,02914,อินทรประกันภัย,none,001338,กค6668สต,19/5/2015
0064,00002D-C2-16-089995,00691,อินทรประกันภัย,none,004806,ลว4650กท,27/1/2016
0138,00002D-C2-16-090053,01003,อินทรประกันภัย,none,002205,จง6074กท,12/8/2016
0701,00002D-C2-16-090462,02043,MSIG ประกันภัย,none,001592,กด5911ฉช,14/5/2015
0701,00002D-C2-16-090469,00077,อินทรประกันภัย,none,003550,บง4411สห,23/8/2016
0056,00002D-C2-16-090572,04013,อินทรประกันภัย,none,000635,3กง8534กท,20/9/2017
0701,00002D-C2-16-090610,04286,MSIG ประกันภัย,none,001881,กล7915นม,2/2/2017
0701,00002D-C2-16-090983,01635,ทิพยประกันภัย,none,000287,1ฒถ3998กท,18/6/2018
0701,00002D-C2-16-091560,03104,อาคเนย์ประกันภัย,none,000414,2กฌ9442กท,30/5/2015
0031,00002D-C2-16-091734,00441,อาคเนย์ประกันภัย,AKA015,000478,2กว40791,30/5/2015
0031,00002D-C2-16-091736,03178,อินทรประกันภัย,INT068,004809,ลษ6604กท,16/6/2016
0149,00002D-C2-16-092290,02699,อินทรประกันภัย,none,003067,ณฉ6783กท,25/6/2018
0153,00002D-C2-16-092798,02798,อินทรประกันภัย,none,001967,ขต2411ชม,27/6/2018
0056,00002D-C2-16-092892,04013,อินทรประกันภัย,INT040,002882,ฒฐ9957กท,7/9/2017
0701,00002D-C2-16-093232,03484,อินทรประกันภัย,none,000295,1ฒธ6285กท,29/8/2016
0701,00002D-C2-16-093240,04091,อาคเนย์ประกันภัย,none,000299,1ฒน6704กท,26/6/2017
0701,00002D-C2-16-093270,01728,อินทรประกันภัย,none,000004,12789กท,11/6/2016
0081,00002D-C2-16-093372,00443,อินทรประกันภัย,none,004464,ผน9419กท,3/7/2018
0081,00002D-C2-16-093375,00443,อินทรประกันภัย,none,001731,กน7660อย,16/6/2016
0056,00002D-C2-16-093428,04013,อาคเนย์ประกันภัย,none,004189,บล632847,1/4/2015
0002,00002D-C2-16-093858,01924,อินทรประกันภัย,none,004651,ภร2334กท,3/4/2018
0701,00002D-C2-16-093946,01146,อาคเนย์ประกันภัย,none,001596,กต1820พบ,3/4/2015
0701,00002D-C2-16-093965,01855,อินทรประกันภัย,none,004175,บล164ลป,12/11/2015
0116,00002D-C2-16-094062,04003,อินทรประกันภัย,none,001227,9ฮ4836กท,21/7/2015
0571,00002D-C2-16-094063,01650,อินทรประกันภัย,none,003135,ตข2173กท,28/7/2015
0701,00002D-C2-16-094647,03737,อินทรประกันภัย,none,003759,บท5351นฐ,12/9/2016
0701,00002D-C2-16-094659,04110,อินทรประกันภัย,none,001650,กท3891ปจ,6/9/2016
0701,00002D-C2-16-094671,01132,อินทรประกันภัย,none,004454,ผธ0188กท,21/11/2016
0701,00002D-C2-16-094707,03329,อินทรประกันภัย,INT024,002084,ฆฉ5248กท,20/11/2017
0701,00002D-C2-16-094713,03329,อาคเนย์ประกันภัย,none,001630,กต8546ฉช,17/8/2015
0031,00002D-C2-16-095053,02323,อาคเนย์ประกันภัย,AKA015,004913,วฬ4321,17/8/2015
0701,00002D-C2-16-096424,00476,ไทยไพบูลย์ประกันภัย,THP007,003440,ทว6492กท,29/9/2015
0026,00002D-C2-16-097278,01725,อาคเนย์ประกันภัย,none,004453,ผท8829ชม,14/3/2016
0701,00002D-C2-16-097334,00465,ไทยไพบูลย์ประกันภัย,none,001950,ขจ6899ชบ,17/3/2016
0138,00002D-C2-16-097408,01622,อินทรประกันภัย,none,001749,กบ4457นฐ,8/9/2015
0153,00002D-C2-16-097515,01484,MSIG ประกันภัย,none,004335,ป้ายแดงกท,25/1/2018
0307,00002D-C2-16-097593,03961,อินทรประกันภัย,none,004144,บร2083สพ,29/10/2015
0237,00002D-C2-16-097711,02057,อินทรประกันภัย,none,003398,ถส2499กท,11/4/2017
0205,00002D-C2-16-097876,01927,อินทรประกันภัย,none,004944,ศช7321กท,11/4/2017
0039,00002D-C2-16-097919,02771,อินทรประกันภัย,none,001565,กฉ6796ฉช,10/10/2016
